,State,County,latitude,longitude,rent,Annual_Average_Employment,Annual_Average_Pay,Industry,NAICS,State_Name_Full,Ticker,decision
8659,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,364,74804,manufacturing,1013,Virginia,VA_Goochland County_manufacturing,CONSIDER
8660,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,15920,122111,service-providing,102,Virginia,VA_Goochland County_service-providing,GOOD
8661,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,1770,51753,"trade, transportation, and utilities",1021,Virginia,"VA_Goochland County_trade, transportation, and utilities",CONSIDER
8662,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,0,0,information,1022,Virginia,VA_Goochland County_information,CONSIDER
8663,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,0,0,financial activities,1023,Virginia,VA_Goochland County_financial activities,CONSIDER
8664,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,3340,161485,professional and business services,1024,Virginia,VA_Goochland County_professional and business services,GOOD
8665,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,975,49590,education and health services,1025,Virginia,VA_Goochland County_education and health services,CONSIDER
8666,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,1091,27591,leisure and hospitality,1026,Virginia,VA_Goochland County_leisure and hospitality,CONSIDER
8667,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,307,64930,other services,1027,Virginia,VA_Goochland County_other services,CONSIDER
8668,VA,Goochland County,37.7188141,-77.9176263,1976.9244575680607,47,50454,unclassified,1029,Virginia,VA_Goochland County_unclassified,CONSIDER
8669,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,9614,57825,goods-producing,101,Virginia,VA_Hanover County_goods-producing,CONSIDER
8670,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,538,36576,natural resources and mining,1011,Virginia,VA_Hanover County_natural resources and mining,CONSIDER
8671,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,5636,61093,construction,1012,Virginia,VA_Hanover County_construction,CONSIDER
8672,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,3439,55793,manufacturing,1013,Virginia,VA_Hanover County_manufacturing,CONSIDER
8673,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,38258,49284,service-providing,102,Virginia,VA_Hanover County_service-providing,CONSIDER
8674,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,15901,48445,"trade, transportation, and utilities",1021,Virginia,"VA_Hanover County_trade, transportation, and utilities",CONSIDER
8675,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,474,49467,information,1022,Virginia,VA_Hanover County_information,CONSIDER
8676,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,1265,72696,financial activities,1023,Virginia,VA_Hanover County_financial activities,CONSIDER
8677,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,6879,61913,professional and business services,1024,Virginia,VA_Hanover County_professional and business services,CONSIDER
8678,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,6748,56298,education and health services,1025,Virginia,VA_Hanover County_education and health services,CONSIDER
8679,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,5207,22093,leisure and hospitality,1026,Virginia,VA_Hanover County_leisure and hospitality,CONSIDER
8680,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,1639,43544,other services,1027,Virginia,VA_Hanover County_other services,CONSIDER
8681,VA,Hanover County,37.7602149,-77.4913168,1772.791166168946,144,52097,unclassified,1029,Virginia,VA_Hanover County_unclassified,CONSIDER
8682,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,16249,69681,goods-producing,101,Virginia,VA_Henrico County_goods-producing,CONSIDER
8683,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,66,49107,natural resources and mining,1011,Virginia,VA_Henrico County_natural resources and mining,CONSIDER
8684,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,9347,70907,construction,1012,Virginia,VA_Henrico County_construction,CONSIDER
8685,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,6836,68203,manufacturing,1013,Virginia,VA_Henrico County_manufacturing,CONSIDER
8686,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,147653,63342,service-providing,102,Virginia,VA_Henrico County_service-providing,CONSIDER
8687,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,32689,46911,"trade, transportation, and utilities",1021,Virginia,"VA_Henrico County_trade, transportation, and utilities",CONSIDER
8688,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,2591,85492,information,1022,Virginia,VA_Henrico County_information,CONSIDER
8689,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,18762,98791,financial activities,1023,Virginia,VA_Henrico County_financial activities,CONSIDER
8690,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,41831,81170,professional and business services,1024,Virginia,VA_Henrico County_professional and business services,CONSIDER
8691,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,29110,57832,education and health services,1025,Virginia,VA_Henrico County_education and health services,CONSIDER
8692,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,16144,22667,leisure and hospitality,1026,Virginia,VA_Henrico County_leisure and hospitality,CONSIDER
8693,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,6001,45185,other services,1027,Virginia,VA_Henrico County_other services,CONSIDER
8694,VA,Henrico County,37.6312689,-77.6519216,1763.2670920018388,524,53526,unclassified,1029,Virginia,VA_Henrico County_unclassified,CONSIDER
8695,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,2937,104691,goods-producing,101,Virginia,VA_Arlington County_goods-producing,GOOD
8696,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,7,47352,natural resources and mining,1011,Virginia,VA_Arlington County_natural resources and mining,CONSIDER
8697,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,2247,99080,construction,1012,Virginia,VA_Arlington County_construction,GOOD
8698,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,683,123701,manufacturing,1013,Virginia,VA_Arlington County_manufacturing,GOOD
8699,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,130688,105620,service-providing,102,Virginia,VA_Arlington County_service-providing,CONSIDER
8700,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,18392,80671,"trade, transportation, and utilities",1021,Virginia,"VA_Arlington County_trade, transportation, and utilities",CONSIDER
8701,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,5481,147458,information,1022,Virginia,VA_Arlington County_information,GOOD
8702,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,6252,153799,financial activities,1023,Virginia,VA_Arlington County_financial activities,GOOD
8703,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,63672,130457,professional and business services,1024,Virginia,VA_Arlington County_professional and business services,CONSIDER
8704,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,13245,64250,education and health services,1025,Virginia,VA_Arlington County_education and health services,CONSIDER
8705,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,13132,31491,leisure and hospitality,1026,Virginia,VA_Arlington County_leisure and hospitality,CONSIDER
8706,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,10194,93197,other services,1027,Virginia,VA_Arlington County_other services,GOOD
8707,VA,Arlington County,38.8783374,-77.1007034,2457.279238476736,320,89666,unclassified,1029,Virginia,VA_Arlington County_unclassified,CONSIDER
8708,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,29494,81615,goods-producing,101,Virginia,VA_Fairfax County_goods-producing,CONSIDER
8709,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,153,89567,natural resources and mining,1011,Virginia,VA_Fairfax County_natural resources and mining,CONSIDER
8710,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,24314,82491,construction,1012,Virginia,VA_Fairfax County_construction,CONSIDER
8711,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,5028,77136,manufacturing,1013,Virginia,VA_Fairfax County_manufacturing,CONSIDER
8712,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,495473,104437,service-providing,102,Virginia,VA_Fairfax County_service-providing,CONSIDER
8713,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,77236,69178,"trade, transportation, and utilities",1021,Virginia,"VA_Fairfax County_trade, transportation, and utilities",CONSIDER
8714,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,21578,164865,information,1022,Virginia,VA_Fairfax County_information,GOOD
8715,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,37490,142711,financial activities,1023,Virginia,VA_Fairfax County_financial activities,GOOD
8716,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,225310,132852,professional and business services,1024,Virginia,VA_Fairfax County_professional and business services,CONSIDER
8717,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,70601,70523,education and health services,1025,Virginia,VA_Fairfax County_education and health services,CONSIDER
8718,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,43407,32054,leisure and hospitality,1026,Virginia,VA_Fairfax County_leisure and hospitality,CONSIDER
8719,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,18231,59209,other services,1027,Virginia,VA_Fairfax County_other services,CONSIDER
8720,VA,Fairfax County,38.8295203,-77.2732524,2265.9216429837697,1621,69291,unclassified,1029,Virginia,VA_Fairfax County_unclassified,CONSIDER
8721,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,4000,56594,goods-producing,101,Virginia,VA_Fauquier County_goods-producing,CONSIDER
8722,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,416,48332,natural resources and mining,1011,Virginia,VA_Fauquier County_natural resources and mining,CONSIDER
8723,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,2624,60092,construction,1012,Virginia,VA_Fauquier County_construction,CONSIDER
8724,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,960,50613,manufacturing,1013,Virginia,VA_Fauquier County_manufacturing,CONSIDER
8725,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,13582,55436,service-providing,102,Virginia,VA_Fauquier County_service-providing,CONSIDER
8726,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,3825,44890,"trade, transportation, and utilities",1021,Virginia,"VA_Fauquier County_trade, transportation, and utilities",CONSIDER
8727,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,179,91200,information,1022,Virginia,VA_Fauquier County_information,CONSIDER
8728,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,817,94383,financial activities,1023,Virginia,VA_Fauquier County_financial activities,CONSIDER
8729,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,2619,96709,professional and business services,1024,Virginia,VA_Fauquier County_professional and business services,CONSIDER
8730,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,2773,48543,education and health services,1025,Virginia,VA_Fauquier County_education and health services,CONSIDER
8731,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,2299,23443,leisure and hospitality,1026,Virginia,VA_Fauquier County_leisure and hospitality,CONSIDER
8732,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,1061,43029,other services,1027,Virginia,VA_Fauquier County_other services,CONSIDER
8733,VA,Fauquier County,38.7440956,-77.8215005,1761.4051704804504,8,39335,unclassified,1029,Virginia,VA_Fauquier County_unclassified,CONSIDER
8734,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,26108,84589,goods-producing,101,Virginia,VA_Loudoun County_goods-producing,CONSIDER
8735,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,583,55316,natural resources and mining,1011,Virginia,VA_Loudoun County_natural resources and mining,CONSIDER
8736,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,17237,80596,construction,1012,Virginia,VA_Loudoun County_construction,CONSIDER
8737,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,8289,94951,manufacturing,1013,Virginia,VA_Loudoun County_manufacturing,GOOD
8738,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,118456,73849,service-providing,102,Virginia,VA_Loudoun County_service-providing,CONSIDER
8739,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,31017,50536,"trade, transportation, and utilities",1021,Virginia,"VA_Loudoun County_trade, transportation, and utilities",CONSIDER
8740,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,6751,169298,information,1022,Virginia,VA_Loudoun County_information,GOOD
8741,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,5900,120548,financial activities,1023,Virginia,VA_Loudoun County_financial activities,GOOD
8742,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,33130,98833,professional and business services,1024,Virginia,VA_Loudoun County_professional and business services,CONSIDER
8743,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,17765,57024,education and health services,1025,Virginia,VA_Loudoun County_education and health services,CONSIDER
8744,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,17668,39995,leisure and hospitality,1026,Virginia,VA_Loudoun County_leisure and hospitality,CONSIDER
8745,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,5499,52403,other services,1027,Virginia,VA_Loudoun County_other services,CONSIDER
8746,VA,Loudoun County,39.0812,-77.6388976,2424.353768385851,726,60643,unclassified,1029,Virginia,VA_Loudoun County_unclassified,CONSIDER
8747,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,16944,67093,goods-producing,101,Virginia,VA_Prince William County_goods-producing,CONSIDER
8748,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,233,55047,natural resources and mining,1011,Virginia,VA_Prince William County_natural resources and mining,CONSIDER
8749,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,14674,67856,construction,1012,Virginia,VA_Prince William County_construction,CONSIDER
8750,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,2037,62974,manufacturing,1013,Virginia,VA_Prince William County_manufacturing,CONSIDER
8751,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,85388,50251,service-providing,102,Virginia,VA_Prince William County_service-providing,CONSIDER
8752,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,27070,42548,"trade, transportation, and utilities",1021,Virginia,"VA_Prince William County_trade, transportation, and utilities",CONSIDER
8753,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,1109,94292,information,1022,Virginia,VA_Prince William County_information,CONSIDER
8754,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,3593,76898,financial activities,1023,Virginia,VA_Prince William County_financial activities,CONSIDER
8755,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,17719,79299,professional and business services,1024,Virginia,VA_Prince William County_professional and business services,CONSIDER
8756,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,15412,51738,education and health services,1025,Virginia,VA_Prince William County_education and health services,CONSIDER
8757,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,15508,22466,leisure and hospitality,1026,Virginia,VA_Prince William County_leisure and hospitality,CONSIDER
8758,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,4419,40807,other services,1027,Virginia,VA_Prince William County_other services,CONSIDER
8759,VA,Prince William County,38.7011187,-77.4795791,2062.3260954223742,558,48348,unclassified,1029,Virginia,VA_Prince William County_unclassified,CONSIDER
8760,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,3211,55760,goods-producing,101,Virginia,VA_Spotsylvania County_goods-producing,CONSIDER
8761,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,92,48783,natural resources and mining,1011,Virginia,VA_Spotsylvania County_natural resources and mining,CONSIDER
8762,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,2273,56319,construction,1012,Virginia,VA_Spotsylvania County_construction,CONSIDER
8763,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,846,55014,manufacturing,1013,Virginia,VA_Spotsylvania County_manufacturing,CONSIDER
8764,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,26625,47153,service-providing,102,Virginia,VA_Spotsylvania County_service-providing,CONSIDER
8765,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,9322,44220,"trade, transportation, and utilities",1021,Virginia,"VA_Spotsylvania County_trade, transportation, and utilities",CONSIDER
8766,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,219,82601,information,1022,Virginia,VA_Spotsylvania County_information,CONSIDER
8767,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,1038,57080,financial activities,1023,Virginia,VA_Spotsylvania County_financial activities,CONSIDER
8768,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,4871,70122,professional and business services,1024,Virginia,VA_Spotsylvania County_professional and business services,CONSIDER
8769,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,4917,53536,education and health services,1025,Virginia,VA_Spotsylvania County_education and health services,CONSIDER
8770,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,4486,21057,leisure and hospitality,1026,Virginia,VA_Spotsylvania County_leisure and hospitality,CONSIDER
8771,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,1584,37996,other services,1027,Virginia,VA_Spotsylvania County_other services,CONSIDER
8772,VA,Spotsylvania County,38.1824314,-77.6572264,1811.244658845243,188,34184,unclassified,1029,Virginia,VA_Spotsylvania County_unclassified,CONSIDER
8773,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,3178,53901,goods-producing,101,Virginia,VA_Stafford County_goods-producing,CONSIDER
8774,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,38,48301,natural resources and mining,1011,Virginia,VA_Stafford County_natural resources and mining,CONSIDER
8775,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,2531,54388,construction,1012,Virginia,VA_Stafford County_construction,CONSIDER
8776,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,609,52226,manufacturing,1013,Virginia,VA_Stafford County_manufacturing,CONSIDER
8777,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,31015,54210,service-providing,102,Virginia,VA_Stafford County_service-providing,CONSIDER
8778,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,8419,44520,"trade, transportation, and utilities",1021,Virginia,"VA_Stafford County_trade, transportation, and utilities",CONSIDER
8779,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,179,111716,information,1022,Virginia,VA_Stafford County_information,GOOD
8780,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,6283,70085,financial activities,1023,Virginia,VA_Stafford County_financial activities,CONSIDER
8781,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,5822,82261,professional and business services,1024,Virginia,VA_Stafford County_professional and business services,CONSIDER
8782,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,4693,45786,education and health services,1025,Virginia,VA_Stafford County_education and health services,CONSIDER
8783,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,3850,20298,leisure and hospitality,1026,Virginia,VA_Stafford County_leisure and hospitality,CONSIDER
8784,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,1612,40882,other services,1027,Virginia,VA_Stafford County_other services,CONSIDER
8785,VA,Stafford County,38.4132608,-77.4513342,1990.4487079105413,159,53260,unclassified,1029,Virginia,VA_Stafford County_unclassified,CONSIDER
8786,VA,Warren County,38.9082214,-78.207594,1378.537927114414,1983,56464,goods-producing,101,Virginia,VA_Warren County_goods-producing,GOOD
8787,VA,Warren County,38.9082214,-78.207594,1378.537927114414,32,31857,natural resources and mining,1011,Virginia,VA_Warren County_natural resources and mining,CONSIDER
8788,VA,Warren County,38.9082214,-78.207594,1378.537927114414,723,50495,construction,1012,Virginia,VA_Warren County_construction,CONSIDER
8789,VA,Warren County,38.9082214,-78.207594,1378.537927114414,1228,60617,manufacturing,1013,Virginia,VA_Warren County_manufacturing,GOOD
8790,VA,Warren County,38.9082214,-78.207594,1378.537927114414,9326,41808,service-providing,102,Virginia,VA_Warren County_service-providing,CONSIDER
8791,VA,Warren County,38.9082214,-78.207594,1378.537927114414,3175,43408,"trade, transportation, and utilities",1021,Virginia,"VA_Warren County_trade, transportation, and utilities",CONSIDER
8792,VA,Warren County,38.9082214,-78.207594,1378.537927114414,58,38393,information,1022,Virginia,VA_Warren County_information,CONSIDER
8793,VA,Warren County,38.9082214,-78.207594,1378.537927114414,352,75919,financial activities,1023,Virginia,VA_Warren County_financial activities,CONSIDER
8794,VA,Warren County,38.9082214,-78.207594,1378.537927114414,1491,49649,professional and business services,1024,Virginia,VA_Warren County_professional and business services,CONSIDER
8795,VA,Warren County,38.9082214,-78.207594,1378.537927114414,2252,44192,education and health services,1025,Virginia,VA_Warren County_education and health services,CONSIDER
8796,VA,Warren County,38.9082214,-78.207594,1378.537927114414,1516,21040,leisure and hospitality,1026,Virginia,VA_Warren County_leisure and hospitality,CONSIDER
8797,VA,Warren County,38.9082214,-78.207594,1378.537927114414,426,35831,other services,1027,Virginia,VA_Warren County_other services,CONSIDER
8798,VA,Warren County,38.9082214,-78.207594,1378.537927114414,56,43106,unclassified,1029,Virginia,VA_Warren County_unclassified,CONSIDER
8799,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,14183,71340,goods-producing,101,Vermont,VT_Chittenden County_goods-producing,CONSIDER
8800,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,385,39454,natural resources and mining,1011,Vermont,VT_Chittenden County_natural resources and mining,CONSIDER
8801,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,4919,65950,construction,1012,Vermont,VT_Chittenden County_construction,CONSIDER
8802,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,8879,75708,manufacturing,1013,Vermont,VT_Chittenden County_manufacturing,CONSIDER
8803,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,67823,62396,service-providing,102,Vermont,VT_Chittenden County_service-providing,CONSIDER
8804,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,17661,50661,"trade, transportation, and utilities",1021,Vermont,"VT_Chittenden County_trade, transportation, and utilities",CONSIDER
8805,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,0,0,information,1022,Vermont,VT_Chittenden County_information,CONSIDER
8806,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,3976,102678,financial activities,1023,Vermont,VT_Chittenden County_financial activities,GOOD
8807,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,13852,90418,professional and business services,1024,Vermont,VT_Chittenden County_professional and business services,CONSIDER
8808,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,19041,60975,education and health services,1025,Vermont,VT_Chittenden County_education and health services,CONSIDER
8809,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,8410,27557,leisure and hospitality,1026,Vermont,VT_Chittenden County_leisure and hospitality,CONSIDER
8810,VT,Chittenden County,44.4633289,-73.0694099,2644.311092647906,0,0,other services,1027,Vermont,VT_Chittenden County_other services,CONSIDER
8811,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,3316,52468,goods-producing,101,Vermont,VT_Windsor County_goods-producing,CONSIDER
8812,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,233,40584,natural resources and mining,1011,Vermont,VT_Windsor County_natural resources and mining,CONSIDER
8813,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,1207,55055,construction,1012,Vermont,VT_Windsor County_construction,CONSIDER
8814,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,1876,52282,manufacturing,1013,Vermont,VT_Windsor County_manufacturing,CONSIDER
8815,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,14213,51801,service-providing,102,Vermont,VT_Windsor County_service-providing,CONSIDER
8816,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,3455,48738,"trade, transportation, and utilities",1021,Vermont,"VT_Windsor County_trade, transportation, and utilities",CONSIDER
8817,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,444,77998,information,1022,Vermont,VT_Windsor County_information,CONSIDER
8818,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,771,66354,financial activities,1023,Vermont,VT_Windsor County_financial activities,GOOD
8819,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,2014,86043,professional and business services,1024,Vermont,VT_Windsor County_professional and business services,CONSIDER
8820,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,3448,51267,education and health services,1025,Vermont,VT_Windsor County_education and health services,CONSIDER
8821,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,3334,30626,leisure and hospitality,1026,Vermont,VT_Windsor County_leisure and hospitality,CONSIDER
8822,VT,Windsor County,43.5726846,-72.5988211,1405.1503425599747,747,40029,other services,1027,Vermont,VT_Windsor County_other services,CONSIDER
8823,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,17745,57734,goods-producing,101,Washington,WA_Benton County_goods-producing,CONSIDER
8824,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,5780,34281,natural resources and mining,1011,Washington,WA_Benton County_natural resources and mining,CONSIDER
8825,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,7435,72821,construction,1012,Washington,WA_Benton County_construction,CONSIDER
8826,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,4530,62895,manufacturing,1013,Washington,WA_Benton County_manufacturing,CONSIDER
8827,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,61499,62195,service-providing,102,Washington,WA_Benton County_service-providing,CONSIDER
8828,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,13027,43671,"trade, transportation, and utilities",1021,Washington,"WA_Benton County_trade, transportation, and utilities",CONSIDER
8829,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,560,63508,information,1022,Washington,WA_Benton County_information,CONSIDER
8830,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,3112,74463,financial activities,1023,Washington,WA_Benton County_financial activities,CONSIDER
8831,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,19687,96939,professional and business services,1024,Washington,WA_Benton County_professional and business services,CONSIDER
8832,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,14608,54678,education and health services,1025,Washington,WA_Benton County_education and health services,CONSIDER
8833,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,8619,24396,leisure and hospitality,1026,Washington,WA_Benton County_leisure and hospitality,CONSIDER
8834,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,1886,37778,other services,1027,Washington,WA_Benton County_other services,CONSIDER
8835,WA,Benton County,46.2281252,-119.5166594,1746.7403671733834,0,0,unclassified,1029,Washington,WA_Benton County_unclassified,CONSIDER
8836,WA,Chelan County,47.8609739,-120.619041,1835.1115503384965,12129,40220,goods-producing,101,Washington,WA_Chelan County_goods-producing,CONSIDER
8837,WA,Chelan County,47.8609739,-120.619041,1835.1115503384965,8083,33596,natural resources and mining,1011,Washington,WA_Chelan County_natural resources and mining,CONSIDER
8838,WA,Chelan County,47.8609739,-120.619041,1835.1115503384965,2062,58322,construction,1012,Washington,WA_Chelan County_construction,CONSIDER
8839,WA,Chelan County,47.8609739,-120.619041,1835.1115503384965,1985,48390,manufacturing,1013,Washington,WA_Chelan County_manufacturing,CONSIDER
8840,WA,Chelan County,47.8609739,-120.619041,1835.1115503384965,23717,48545,service-providing,102,Washington,WA_Chelan County_service-providing,CONSIDER
8841,WA,Chelan County,47.8609739,-120.619041,1835.1115503384965,6865,43236,"trade, transportation, and utilities",1021,Washington,"WA_Chelan County_trade, transportation, and utilities",CONSIDER
8842,WA,Chelan County,47.8609739,-120.619041,1835.1115503384965,333,55359,information,1022,Washington,WA_Chelan County_information,CONSIDER
8843,WA,Chelan County,47.8609739,-120.619041,1835.1115503384965,1599,53060,financial activities,1023,Washington,WA_Chelan County_financial activities,CONSIDER
